event_key,discipline_key,discipline_name,discipline_category,team_type,sort_order,coverage_flag,notes
2009_finnish,2009_finnish__intermediate_freestyle_routines,Intermediate Freestyle Routines,freestyle,singles,2,complete,
2009_finnish,2009_finnish__mixed_doubles_net,Mixed Doubles Net,net,doubles,3,complete,
2009_finnish,2009_finnish__open_doubles_net,Open Doubles Net,net,doubles,4,complete,
2009_finnish,2009_finnish__open_freestyle_routines,Open Freestyle Routines,freestyle,singles,5,complete,
2009_finnish,2009_finnish__open_singles_net,Open Singles Net,net,singles,6,complete,
2009_finnish,2009_finnish__shred_30,Shred 30,freestyle,singles,7,complete,
2009_footbagjam_frankfurt,2009_footbagjam_frankfurt__open_cash_game_golf,Open Cash Game Golf,golf,singles,1,complete,
2009_footbagjam_frankfurt,2009_footbagjam_frankfurt__open_double_net,Open Double Net,net,doubles,2,complete,
2009_footbagjam_lausanne,2009_footbagjam_lausanne__open_circle_contest,Open Circle Contest,freestyle,singles,1,mostly_complete,
2009_footbagjam_lausanne,2009_footbagjam_lausanne__open_singles_routines,Open Singles Routines,freestyle,singles,2,complete,
2009_footbagjam_lausanne,2009_footbagjam_lausanne__womens_singles_routines,Women's Singles Routines,freestyle,singles,3,complete,
2009_footbagjam_stara_zagora,2009_footbagjam_stara_zagora__freestyle,Freestyle,freestyle,singles,1,complete,
2009_footbagjam_stara_zagora,2009_footbagjam_stara_zagora__open_net_doubles,Open Net Doubles,net,doubles,2,complete,
2009_footbagjam_stara_zagora,2009_footbagjam_stara_zagora__open_net_singles,Open Net Singles,net,singles,3,complete,
2009_footbagjam_warsaw,2009_footbagjam_warsaw__open_2_square,Open 2-Square,sideline,singles,1,partial,
2009_footbagjam_warsaw,2009_footbagjam_warsaw__open_circle_contest,Open Circle Contest,freestyle,singles,2,partial,
2009_footbagjam_warsaw,2009_footbagjam_warsaw__open_sick_3_trick,Open Sick 3-Trick,freestyle,singles,3,complete,
2009_footbagjam_warsaw,2009_footbagjam_warsaw__open_singles_routines,Open Singles Routines,freestyle,singles,4,mostly_complete,
2009_footbagjam_warsaw,2009_footbagjam_warsaw__womens_singles_routines,Women's Singles Routines,freestyle,singles,5,complete,
2009_french,2009_french__mixed_doubles_net,Mixed Doubles Net,net,doubles,1,complete,
2009_french,2009_french__open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2009_french,2009_french__open_singles_net,Open Singles Net,net,singles,3,complete,
2009_french,2009_french__singles_freestyle,Singles Freestyle,freestyle,singles,4,complete,
2009_french,2009_french__womens_singles_net,Women's Singles Net,net,singles,5,complete,
2009_frisbee_fest,2009_frisbee_fest__circle,Circle,freestyle,singles,1,mostly_complete,
2009_frisbee_fest,2009_frisbee_fest__net_doubles,Net Doubles,net,doubles,2,complete,
2009_frisbee_fest,2009_frisbee_fest__routine,Routine,freestyle,singles,3,complete,
2009_frisbee_fest,2009_frisbee_fest__singles,Singles,net,singles,4,complete,
2009_funtastik_summer,2009_funtastik_summer__doubles_net_intermediate,Doubles Net- Intermediate,net,doubles,1,complete,
2009_funtastik_summer,2009_funtastik_summer__freestyle_amateur_intermediate,Freestyle-Amateur/Intermediate,freestyle,singles,2,complete,
2009_funtastik_summer,2009_funtastik_summer__masters_net,Masters Net,net,singles,3,complete,
2009_funtastik_summer,2009_funtastik_summer__pro_doubles_net,Pro Doubles Net,net,doubles,4,complete,
2009_funtastik_summer,2009_funtastik_summer__pro_freestyle_single,Pro Freestyle- Single,freestyle,singles,5,complete,
2009_funtastik_summer,2009_funtastik_summer__pro_golf,Pro Golf,golf,singles,6,complete,
2009_funtastik_summer,2009_funtastik_summer__pro_single_net,Pro Single Net,net,singles,7,complete,
2009_funtastik_summer,2009_funtastik_summer__singles_net_intermediate,Singles Net- Intermediate,net,singles,8,complete,
2009_german,2009_german__footbag_golf,Footbag Golf,golf,singles,1,complete,
2009_german,2009_german__interm_double_net,Interm. Double Net,net,doubles,2,complete,
2009_german,2009_german__interm_freestyle,Interm. Freestyle,freestyle,singles,3,complete,
2009_german,2009_german__interm_single_net,Interm. Single Net,net,singles,4,complete,
2009_german,2009_german__open_doubles_net,Open Doubles Net,net,doubles,5,complete,
2009_german,2009_german__open_freetyle,Open Freetyle,net,singles,6,complete,
2009_german,2009_german__open_singles_net,Open Singles Net,net,singles,7,complete,
2009_green_chaos,2009_green_chaos__mixed_doubles_net,Mixed Doubles Net,net,doubles,1,complete,
2009_green_chaos,2009_green_chaos__open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2009_green_chaos,2009_green_chaos__open_singles_net,Open Singles Net,net,singles,3,complete,
2009_helsinki,2009_helsinki__doubles_net,Doubles Net,net,doubles,1,complete,
2009_helsinki,2009_helsinki__request_contest,Request Contest,freestyle,singles,2,complete,
2009_helsinki,2009_helsinki__singles_net,Singles Net,net,singles,3,mostly_complete,
2009_jfk_jyvaskyla,2009_jfk_jyvaskyla__open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2009_jfk_jyvaskyla_2,2009_jfk_jyvaskyla_2__open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2009_jfk_jyvaskyla_2,2009_jfk_jyvaskyla_2__open_singles_net,Open Singles Net,net,singles,2,complete,
2009_kick_volley_01,2009_kick_volley_01__intermediate_doubles,Intermediate Doubles,net,doubles,1,complete,
2009_kick_volley_01,2009_kick_volley_01__open_doubles,Open Doubles,net,doubles,2,complete,
2009_midwest_new_years,2009_midwest_new_years__intermediate_circle_contest,Intermediate Circle Contest,freestyle,singles,1,complete,
2009_midwest_new_years,2009_midwest_new_years__intermediate_footbag_freestyle_routines,Intermediate Footbag Freestyle Routines,freestyle,singles,2,complete,
2009_midwest_new_years,2009_midwest_new_years__open_circle_contest,Open Circle Contest,freestyle,singles,3,complete,
2009_midwest_new_years,2009_midwest_new_years__open_singles_footbag_freestyle_routines,Open Singles Footbag Freestyle Routines,freestyle,singles,4,complete,
2009_montreal_end_summer,2009_montreal_end_summer__2_square,2-Square,sideline,singles,1,complete,
2009_montreals_first_single,2009_montreals_first_single__intermediate,Intermediate,net,singles,1,complete,
2009_montreals_first_single,2009_montreals_first_single__pro,Pro,net,singles,2,complete,
2009_mud_island_belt,2009_mud_island_belt__open_doubles_rankings,Open Doubles Rankings,net,doubles,1,complete,
2009_mud_island_belt,2009_mud_island_belt__open_singles_rankings,Open Singles Rankings,net,singles,2,complete,
2009_phoenix,2009_phoenix__open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2009_phoenix,2009_phoenix__open_singles_net,Open Singles Net,net,singles,2,mostly_complete,
2009_polish,2009_polish__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,1,complete,
2009_polish,2009_polish__open_singles_net,Open Singles Net,net,singles,10,complete,
2009_polish,2009_polish__womens_choreographed_routines,Women's Choreographed Routines,freestyle,singles,11,complete,
2009_polish,2009_polish__open_2_squares,Open 2 Squares,sideline,singles,2,complete,
2009_polish,2009_polish__open_doubles_choreographed_routines,Open Doubles Choreographed Routines,freestyle,doubles,3,complete,
2009_polish,2009_polish__open_doubles_net,Open Doubles Net,net,doubles,4,complete,
2009_polish,2009_polish__open_golf,Open Golf,golf,singles,5,mostly_complete,
2009_polish,2009_polish__open_request_contest,Open Request Contest,freestyle,singles,6,complete,
2009_polish,2009_polish__open_shred_30,Open Shred 30,freestyle,singles,7,complete,
2009_polish,2009_polish__open_sick_3,Open Sick 3,freestyle,singles,8,complete,
2009_polish,2009_polish__open_singles_choreographed_routines,Open Singles Choreographed Routines,freestyle,singles,9,complete,
2009_prague,2009_prague__doubles,Doubles,net,doubles,1,complete,
2009_prague,2009_prague__singles,Singles,net,singles,2,complete,
2009_pro_copa_pro,2009_pro_copa_pro__final_results_doubles,Final Results Doubles,net,doubles,1,complete,
2009_pro_copa_pro,2009_pro_copa_pro__singles,Singles,net,singles,2,complete,
2009_rnh_contest,2009_rnh_contest__initial_seeding_open_doubles_net,Initial Seeding Open Doubles Net,net,doubles,1,complete,
2009_rnh_contest,2009_rnh_contest__initial_seeding_open_singles_net,Initial Seeding Open Singles Net,net,singles,2,complete,
2009_rnh_contest,2009_rnh_contest__mixed_doubles_net,Mixed Doubles Net,net,doubles,3,complete,
2009_rnh_contest,2009_rnh_contest__results_mixed_doubles_net,Results Mixed Doubles Net,net,doubles,4,complete,
2009_rnh_contest,2009_rnh_contest__results_open_circle,Results Open Circle,freestyle,singles,5,complete,
2009_rnh_contest,2009_rnh_contest__results_open_doubles_net,Results Open Doubles Net,net,doubles,6,complete,
2009_rnh_contest,2009_rnh_contest__results_open_singles_net,Results Open Singles Net,net,singles,7,complete,
2009_s_montreal_09,2009_s_montreal_09__open_circle_contest,Open Circle Contest,freestyle,singles,1,complete,
2009_s_montreal_09,2009_s_montreal_09__open_singles_routines,Open Singles Routines,freestyle,singles,2,complete,
2009_south_american,2009_south_american__open_net_doubles,Open Net Doubles,net,doubles,1,complete,
2009_south_american,2009_south_american__open_net_singles,Open Net Singles,net,singles,2,complete,
2009_southern,2009_southern__mixed_doubles_net,Mixed Doubles Net,net,doubles,1,complete,
2009_southern,2009_southern__open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2009_southern,2009_southern__open_golf,Open Golf,golf,singles,3,complete,
2009_southern,2009_southern__open_men_speed_consecutive_100,Open Men Speed Consecutive 100,sideline,singles,4,complete,
2009_southern,2009_southern__open_men_speed_consecutive_50,Open Men Speed Consecutive 50,sideline,singles,5,complete,
2009_southern,2009_southern__open_women_speed_consecutive_100,Open Women Speed Consecutive 100,sideline,singles,6,complete,
2009_southern,2009_southern__open_women_speed_consecutive_50,Open Women Speed Consecutive 50,sideline,singles,7,complete,
2009_southern,2009_southern__singles_freestyle,Singles Freestyle,freestyle,singles,8,complete,
2009_texas_statewide,2009_texas_statewide__golf,Golf,golf,singles,1,complete,
2009_texas_statewide,2009_texas_statewide__mixed_doubles_net_3_teams,Mixed Doubles Net - 3 Teams,net,doubles,2,complete,
2009_texas_statewide,2009_texas_statewide__open_doubles_net_7_teams,Open Doubles Net - 7 Teams,net,doubles,3,complete,
2009_texas_statewide,2009_texas_statewide__open_singles_net_6_competitors,Open Singles Net - 6 Competitors,net,singles,4,complete,
2009_todexon_10,2009_todexon_10__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,1,complete,
2009_todexon_10,2009_todexon_10__open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,2,complete,
2009_todexon_10,2009_todexon_10__open_singles_freestyle,Open Singles Freestyle,freestyle,singles,3,partial,
2009_todexon_10,2009_todexon_10__women_singles,Women Singles,freestyle,singles,4,complete,
2009_turku,2009_turku__mixed_doubles_net,Mixed Doubles Net,net,doubles,1,complete,
2009_turku,2009_turku__open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2009_turku,2009_turku__open_singles_net,Open Singles Net,net,singles,3,complete,
2009_usopen_portland,2009_usopen_portland__intermediate_doubles_net_4_teams,Intermediate Doubles Net: 4 Teams,net,doubles,1,complete,
2009_usopen_portland,2009_usopen_portland__intermediate_singles_net_6_players,Intermediate Singles Net: 6 Players,net,singles,2,complete,
2009_usopen_portland,2009_usopen_portland__mixed_doubles_net_10_teams,Mixed Doubles Net: 10 Teams,net,doubles,3,complete,
2009_usopen_portland,2009_usopen_portland__open_doubles_net_7_teams,Open Doubles Net: 7 Teams,net,doubles,4,complete,
2009_usopen_portland,2009_usopen_portland__open_singles_net_8_players,Open Singles Net: 8 Players,net,singles,5,complete,
2009_usopen_portland,2009_usopen_portland__womens_doubles_net_4_teams,Women's Doubles Net: 4 Teams,net,doubles,6,complete,
2009_usopen_vancouver,2009_usopen_vancouver__five_minute_consecutive_timed_kick,Five Minute Consecutive Timed Kick,sideline,singles,1,complete,
2009_usopen_vancouver,2009_usopen_vancouver__intermediate_routines,Intermediate Routines,freestyle,singles,2,complete,
2009_usopen_vancouver,2009_usopen_vancouver__last_kicker_standing,Last Kicker Standing,freestyle,singles,3,complete,
2009_usopen_vancouver,2009_usopen_vancouver__open_circle,Open Circle,freestyle,singles,4,complete,
2009_usopen_vancouver,2009_usopen_vancouver__open_performance_routines,Open Performance Routines,freestyle,singles,5,complete,
2009_usopen_vancouver,2009_usopen_vancouver__peoples_choice_awards,People's Choice Awards,freestyle,singles,6,complete,
2009_usopen_vancouver,2009_usopen_vancouver__request_competition,Request Competition,freestyle,singles,7,complete,
2009_usopen_vancouver,2009_usopen_vancouver__womens_circle,Women's Circle,freestyle,singles,8,complete,
2009_usopen_vancouver,2009_usopen_vancouver__womens_performance_routines,Women's Performance Routines,freestyle,singles,9,complete,
2009_vancouver,2009_vancouver__golf,Golf,golf,singles,1,complete,
2009_vancouver,2009_vancouver__mixed_doubles,Mixed Doubles,golf,doubles,2,complete,
2009_vancouver,2009_vancouver__open_doubles,Open Doubles,golf,doubles,3,complete,
2009_vancouver,2009_vancouver__open_singles,Open Singles,golf,singles,4,complete,
2009_windy_city_clck,2009_windy_city_clck__doubles,Doubles,freestyle,doubles,1,complete,
2009_windy_city_clck,2009_windy_city_clck__singles,Singles,freestyle,singles,2,complete,
2009_worlds_berlin,2009_worlds_berlin__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
2009_worlds_berlin,2009_worlds_berlin__open_golf,Open Golf,golf,singles,10,complete,
2009_worlds_berlin,2009_worlds_berlin__open_mixed_doubles_freestyle,Open Mixed Doubles Freestyle,freestyle,doubles,11,complete,
2009_worlds_berlin,2009_worlds_berlin__open_request_contest,Open Request Contest,freestyle,singles,12,complete,
2009_worlds_berlin,2009_worlds_berlin__open_shred_30,Open Shred:30,freestyle,singles,13,complete,
2009_worlds_berlin,2009_worlds_berlin__open_sick3_trick,Open Sick3-Trick,freestyle,singles,14,mostly_complete,
2009_worlds_berlin,2009_worlds_berlin__open_singles_freestyle,Open Singles Freestyle,freestyle,singles,15,complete,
2009_worlds_berlin,2009_worlds_berlin__open_singles_net,Open Singles Net,net,singles,16,complete,
2009_worlds_berlin,2009_worlds_berlin__womens_doubles_net,Women's Doubles Net,net,doubles,17,complete,
2009_worlds_berlin,2009_worlds_berlin__womens_open_shred_30,Women's Open Shred:30,freestyle,singles,18,complete,
2009_worlds_berlin,2009_worlds_berlin__womens_open_singles_freestyle,Women's Open Singles Freestyle,freestyle,singles,19,complete,
2009_worlds_berlin,2009_worlds_berlin__intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,2,complete,
2009_worlds_berlin,2009_worlds_berlin__womens_singles_net,Women's Singles Net,net,singles,20,complete,
2009_worlds_berlin,2009_worlds_berlin__intermediate_singles_net,Intermediate Singles Net,net,singles,3,complete,
2009_worlds_berlin,2009_worlds_berlin__masters_doubles_net,Master's Doubles Net,net,doubles,4,complete,
2009_worlds_berlin,2009_worlds_berlin__masters_singles_net,Master's Singles Net,net,singles,5,complete,
2009_worlds_berlin,2009_worlds_berlin__mixed_doubles_net,Mixed Doubles Net,net,doubles,6,complete,
2009_worlds_berlin,2009_worlds_berlin__open_2_square,Open 2-Square,sideline,singles,7,complete,
2009_worlds_berlin,2009_worlds_berlin__open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,8,complete,
2009_worlds_berlin,2009_worlds_berlin__open_doubles_net,Open Doubles Net,net,doubles,9,complete,
2009_zocha,2009_zocha__2_square,2 Square,sideline,singles,1,complete,
2009_zocha,2009_zocha__singles_net,Singles Net,net,singles,10,complete,
2009_zocha,2009_zocha__women_freestyle,Women Freestyle,freestyle,singles,11,complete,
2009_zocha,2009_zocha__circle_contest,Circle Contest,freestyle,singles,2,complete,
2009_zocha,2009_zocha__doubles_freestyle,Doubles Freestyle,freestyle,doubles,3,complete,
2009_zocha,2009_zocha__doubles_net,Doubles Net,net,doubles,4,complete,
2009_zocha,2009_zocha__footbag_golf,Footbag Golf,golf,singles,5,complete,
2009_zocha,2009_zocha__open_freestyle,Open Freestyle,freestyle,singles,6,complete,
2009_zocha,2009_zocha__request_contest,Request Contest,freestyle,singles,7,complete,
2009_zocha,2009_zocha__shred30,Shred30,freestyle,singles,8,complete,
2009_zocha,2009_zocha__sick3,Sick3,freestyle,singles,9,complete,
2010_1era_copa_venezuela,2010_1era_copa_venezuela__doubles,Doubles,net,doubles,1,complete,
2010_1era_copa_venezuela,2010_1era_copa_venezuela__singles,Singles,net,singles,2,complete,
2010_again_in_zara,2010_again_in_zara__freestyle,Freestyle,freestyle,singles,1,complete,
2010_again_in_zara,2010_again_in_zara__open_net_doubles,Open Net Doubles,net,doubles,2,complete,
2010_again_in_zara,2010_again_in_zara__open_net_singles,Open Net Singles,net,singles,3,complete,
2010_akisphere,2010_akisphere__doubles,Doubles,net,doubles,1,mostly_complete,
2010_akisphere,2010_akisphere__singles,Singles,net,singles,2,complete,
2010_austrian,2010_austrian__open_circle_contest,Open Circle Contest,freestyle,singles,1,partial,
2010_austrian,2010_austrian__open_shred_30,Open Shred:30,freestyle,singles,2,complete,
2010_austrian,2010_austrian__open_singles_routines,Open Singles Routines,freestyle,singles,3,complete,
2010_austrian,2010_austrian__womens_singles_routines,Women's Singles Routines,freestyle,singles,4,complete,
2010_bembel,2010_bembel__open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2010_campeonato_suramericano_de,2010_campeonato_suramericano_de__intermediate_doubles,Intermediate Doubles,net,doubles,1,complete,
2010_campeonato_suramericano_de,2010_campeonato_suramericano_de__intermediate_singles,Intermediate Singles,net,singles,2,complete,
2010_campeonato_suramericano_de,2010_campeonato_suramericano_de__mixed,Mixed,net,singles,3,complete,
2010_campeonato_suramericano_de,2010_campeonato_suramericano_de__open_doubles,Open Doubles,net,doubles,4,complete,
2010_campeonato_suramericano_de,2010_campeonato_suramericano_de__open_singles,Open Singles,net,singles,5,complete,
2010_copa_pro,2010_copa_pro__open_doubles,Open Doubles,net,doubles,1,complete,
2010_copa_pro,2010_copa_pro__open_singles,Open Singles,net,singles,2,complete,
2010_czech,2010_czech__net_doubles,Net Doubles,net,singles,1,complete,
2010_czech,2010_czech__net_singles,Net Singles,net,singles,2,complete,
2010_czech,2010_czech__open_singles_freestyle,Open Singles Freestyle,freestyle,singles,3,complete,
2010_czech,2010_czech__sick_3,Sick 3,freestyle,singles,4,complete,
2010_de_france_de,2010_de_france_de__circle_contest,Circle Contest,freestyle,singles,1,mostly_complete,
2010_de_france_de,2010_de_france_de__mixed_doubles_net,Mixed Doubles Net,net,doubles,2,complete,
2010_de_france_de,2010_de_france_de__open_doubles_net,Open Doubles Net,net,doubles,3,complete,
2010_de_france_de,2010_de_france_de__open_routines,Open Routines,freestyle,singles,4,mostly_complete,
2010_de_france_de,2010_de_france_de__open_singles_net,Open Singles Net,net,singles,5,complete,
2010_de_france_de,2010_de_france_de__request_contest,Request Contest,freestyle,singles,6,complete,
2010_de_france_de,2010_de_france_de__shred_30,Shred 30,freestyle,singles,7,complete,
2010_de_france_de,2010_de_france_de__womens_routines,Women's Routines,freestyle,singles,8,complete,
2010_de_france_de,2010_de_france_de__womens_singles_net,Women's Singles Net,net,singles,9,complete,
2010_eastregion,2010_eastregion__intermediate,Intermediate,net,singles,1,complete,
2010_eastregion,2010_eastregion__novice,Novice,net,singles,2,complete,
2010_eastregion,2010_eastregion__open,Open,net,singles,3,complete,
2010_eurochamp_brussels,2010_eurochamp_brussels__circle_contest,Circle Contest,freestyle,singles,1,partial,
2010_eurochamp_brussels,2010_eurochamp_brussels__shred_30,Shred 30,freestyle,singles,10,complete,
2010_eurochamp_brussels,2010_eurochamp_brussels__sick_3,Sick 3,freestyle,singles,11,complete,
2010_eurochamp_brussels,2010_eurochamp_brussels__women_singles_freestyle,Women Singles Freestyle,freestyle,singles,12,complete,
2010_eurochamp_brussels,2010_eurochamp_brussels__womens_doubles_net,Women's Doubles Net,net,doubles,13,complete,
2010_eurochamp_brussels,2010_eurochamp_brussels__womens_singles_net,Women's Singles Net,net,singles,14,complete,
2010_eurochamp_brussels,2010_eurochamp_brussels__intermediate_singles_net,Intermediate Singles Net,net,singles,2,complete,
2010_eurochamp_brussels,2010_eurochamp_brussels__mixed_doubles_freestyle,Mixed Doubles Freestyle,freestyle,doubles,3,complete,
2010_eurochamp_brussels,2010_eurochamp_brussels__mixed_doubles_net,Mixed Doubles Net,net,doubles,4,complete,
2010_eurochamp_brussels,2010_eurochamp_brussels__open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,5,complete,
2010_eurochamp_brussels,2010_eurochamp_brussels__open_doubles_net,Open Doubles Net,net,doubles,6,complete,
2010_eurochamp_brussels,2010_eurochamp_brussels__open_singles_freestyle,Open Singles Freestyle,freestyle,singles,7,partial,
2010_eurochamp_brussels,2010_eurochamp_brussels__open_singles_net,Open Singles Net,net,singles,8,complete,
2010_eurochamp_brussels,2010_eurochamp_brussels__request_contest,Request Contest,freestyle,singles,9,complete,
2010_fc_footstar_berlin,2010_fc_footstar_berlin__open_circle_contest,Open Circle Contest,freestyle,singles,1,complete,
2010_fc_footstar_berlin,2010_fc_footstar_berlin__open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2010_fc_footstar_berlin,2010_fc_footstar_berlin__open_request_contest,Open Request Contest,freestyle,singles,3,complete,
2010_finnish,2010_finnish__circle,Circle,freestyle,singles,1,complete,
2010_finnish,2010_finnish__freestyle_routines,Freestyle Routines,freestyle,singles,2,complete,
2010_finnish,2010_finnish__open_doubles_net,Open Doubles Net,net,doubles,3,complete,
2010_finnish,2010_finnish__open_singles_net,Open Singles Net,net,singles,4,complete,
2010_finnish,2010_finnish__shred_30,Shred 30,freestyle,singles,5,complete,
2010_footbagjam_stara_zagora,2010_footbagjam_stara_zagora__freestyle,Freestyle,freestyle,singles,1,complete,
2010_footbagjam_stara_zagora,2010_footbagjam_stara_zagora__open_net_doubles,Open Net Doubles,net,doubles,2,complete,
2010_footbagjam_stara_zagora,2010_footbagjam_stara_zagora__open_net_singles,Open Net Singles,net,singles,3,complete,
2010_footbagjam_warsaw,2010_footbagjam_warsaw__circle_contest,Circle Contest,freestyle,singles,1,complete,
2010_footbagjam_warsaw,2010_footbagjam_warsaw__intermediate_singles_routines,Intermediate Singles Routines,freestyle,singles,2,complete,
2010_footbagjam_warsaw,2010_footbagjam_warsaw__open_2_square,Open 2 Square,sideline,singles,3,complete,
2010_footbagjam_warsaw,2010_footbagjam_warsaw__open_doubles_net,Open Doubles Net,net,doubles,4,complete,
2010_footbagjam_warsaw,2010_footbagjam_warsaw__open_freestyle_golf,Open Freestyle Golf,freestyle,singles,5,complete,
2010_footbagjam_warsaw,2010_footbagjam_warsaw__open_singles_routines,Open Singles Routines,freestyle,singles,6,complete,
2010_footbagjam_warsaw,2010_footbagjam_warsaw__request_contest,Request Contest,freestyle,singles,7,complete,
2010_footbagjam_warsaw,2010_footbagjam_warsaw__women_singles_routines,Women Singles Routines,freestyle,singles,8,complete,
2010_footcamp,2010_footcamp__open_doubles,Open Doubles,net,doubles,1,complete,
2010_footcamp,2010_footcamp__open_singles,Open Singles,net,singles,2,complete,
2010_frankfurt_anniversary,2010_frankfurt_anniversary__results_open_double_net,Results Open Double Net,net,doubles,1,complete,
2010_frankfurt_anniversary,2010_frankfurt_anniversary__results_pro_image_cash_golf,Results Pro Image Cash Golf,golf,singles,2,mostly_complete,
2010_french,2010_french__open_doubles_net,Open Doubles Net,net,doubles,1,mostly_complete,
2010_french,2010_french__open_sick_trick,Open Sick Trick,freestyle,singles,2,mostly_complete,
2010_french,2010_french__open_singles_net,Open Singles Net,net,singles,3,complete,
2010_french,2010_french__open_singles_routines,Open Singles Routines,freestyle,singles,4,complete,
2010_funtastik_summer,2010_funtastik_summer__circle,Circle,freestyle,singles,1,complete,
2010_funtastik_summer,2010_funtastik_summer__singles_net_intermediate,Singles Net- Intermediate,net,singles,10,complete,
2010_funtastik_summer,2010_funtastik_summer__doubles_net_intermediate,Doubles Net- Intermediate,net,doubles,2,complete,
2010_funtastik_summer,2010_funtastik_summer__freestyle_amateur_intermediate,Freestyle-Amateur/Intermediate,freestyle,singles,3,complete,
2010_funtastik_summer,2010_funtastik_summer__masters_doubles,Masters Doubles,net,doubles,4,complete,
2010_funtastik_summer,2010_funtastik_summer__masters_net,Masters Net,net,singles,5,complete,
2010_funtastik_summer,2010_funtastik_summer__pro_doubles_net,Pro Doubles Net,net,doubles,6,complete,
2010_funtastik_summer,2010_funtastik_summer__pro_freestyle_single,Pro Freestyle- Single,freestyle,singles,7,complete,
2010_funtastik_summer,2010_funtastik_summer__pro_golf,Pro Golf,golf,singles,8,complete,
2010_funtastik_summer,2010_funtastik_summer__pro_singles_net,Pro Singles Net,net,singles,9,complete,
2010_german,2010_german__german_circle,German Circle,freestyle,singles,1,complete,
2010_german,2010_german__golf,Golf,golf,singles,2,mostly_complete,
2010_german,2010_german__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,3,complete,
2010_german,2010_german__open_circle,Open Circle,freestyle,singles,4,complete,
2010_german,2010_german__open_doubles_net,Open Doubles Net,net,doubles,5,complete,
2010_german,2010_german__open_mixed_doubles,Open Mixed Doubles,net,doubles,6,complete,
2010_german,2010_german__open_routine,Open Routine,freestyle,singles,7,complete,
2010_german,2010_german__open_singles_net,Open Singles Net,net,singles,8,complete,
2010_german,2010_german__shred_30,Shred 30,freestyle,singles,9,complete,
2010_green_chaos,2010_green_chaos__mixed_doubles_net,Mixed Doubles Net,net,doubles,1,complete,
2010_green_chaos,2010_green_chaos__open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2010_kick_volley_02,2010_kick_volley_02__open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2010_king_hill_aki,2010_king_hill_aki__open_singles_net,Open Singles Net,net,singles,1,complete,
2010_march_mayhem,2010_march_mayhem__open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2010_mud_island_belt,2010_mud_island_belt__doubles,Doubles,net,doubles,1,complete,
2010_mud_island_belt,2010_mud_island_belt__singles,Singles,net,singles,2,complete,
2010_naantali_mestaruuskilpailut,2010_naantali_mestaruuskilpailut__open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2010_nyfa_symposium,2010_nyfa_symposium__inter_routines,Inter Routines,freestyle,singles,1,complete,
2010_nyfa_symposium,2010_nyfa_symposium__intermediate_circle,Intermediate Circle,freestyle,singles,2,complete,
2010_nyfa_symposium,2010_nyfa_symposium__intermediate_singles,Intermediate Singles,net,singles,3,complete,
2010_nyfa_symposium,2010_nyfa_symposium__open_circle,Open Circle,freestyle,singles,4,complete,
2010_nyfa_symposium,2010_nyfa_symposium__open_doubles,Open Doubles,net,doubles,5,complete,
2010_nyfa_symposium,2010_nyfa_symposium__open_routines,Open Routines,freestyle,singles,6,complete,
2010_nyfa_symposium,2010_nyfa_symposium__open_sick_3,Open Sick 3,freestyle,singles,7,complete,
2010_nyfa_symposium,2010_nyfa_symposium__open_singles,Open Singles,net,singles,8,complete,
2010_nyfa_symposium,2010_nyfa_symposium__other_circle_participants,Other Circle Participants,freestyle,singles,9,complete,
2010_nyj_midwest,2010_nyj_midwest__2_square,2-Square,sideline,singles,1,complete,
2010_nyj_midwest,2010_nyj_midwest__circle_contest,Circle Contest,freestyle,singles,2,complete,
2010_nyj_midwest,2010_nyj_midwest__routines,Routines,freestyle,singles,3,mostly_complete,
2010_orange_d_em,2010_orange_d_em__open_single_net,Open Single Net,net,singles,1,complete,
2010_polish,2010_polish__open_2_square,Open 2-Square,sideline,singles,1,partial,
2010_polish,2010_polish__open_circle_contest,Open Circle Contest,freestyle,singles,2,partial,
2010_polish,2010_polish__open_shred_30,Open Shred:30,freestyle,singles,3,complete,
2010_polish,2010_polish__open_sick_3_trick,Open Sick 3-Trick,freestyle,singles,4,complete,
2010_polish,2010_polish__open_singles_routines,Open Singles Routines,freestyle,singles,5,mostly_complete,
