event_key,discipline_key,discipline_name,discipline_category,team_type,sort_order,coverage_flag,notes
1997-championships-palo-alto-usa,mixed_doubles_freestyle,Mixed Doubles Freestyle,freestyle,doubles,13,complete,
1997-championships-palo-alto-usa,open_golf,Open Golf,golf,singles,14,complete,
1997-championships-palo-alto-usa,novice_doubles_net,Novice Doubles Net,net,doubles,15,complete,
1998-open-vancouver-canada,unknown,Unknown,net,singles,1,complete,
1998-open-vancouver-canada,womens_doubles_net,Womens Doubles Net,net,doubles,2,complete,
1998-open-vancouver-canada,open_doubles_net,Open Doubles Net,net,doubles,3,complete,
1998-open-vancouver-canada,advanced_doubles_net,Advanced Doubles Net,net,doubles,4,complete,
1998-open-vancouver-canada,mixed_doubles_net,Mixed Doubles Net,net,doubles,5,complete,
1998-open-vancouver-canada,open_singles_net,Open Singles Net,net,singles,6,complete,
1998-open-vancouver-canada,womens_singles_net,Womens Singles Net,net,singles,7,complete,
1998-open-vancouver-canada,advanced_singles_net,Advanced Singles Net,net,singles,8,complete,
1998-open-vancouver-canada,novice_singles_net,Novice Singles Net,net,singles,9,complete,
1998-open-vancouver-canada,intermediate_singles_golf,Intermediate Singles Golf,golf,singles,10,complete,
1998-open-vancouver-canada,open_singles_golf,Open Singles Golf,golf,singles,11,complete,
1998-open-vancouver-canada,open_doubles_golf,Open Doubles Golf,golf,doubles,12,complete,
1998-13th-annual-funtastik-harrisburg-usa,pro_singles_net,Pro Singles Net,net,singles,1,complete,
1998-13th-annual-funtastik-harrisburg-usa,pro_doubles_net,Pro Doubles Net,net,doubles,2,complete,
1998-13th-annual-funtastik-harrisburg-usa,pro_single_freestyle,Pro Single Freestyle,freestyle,singles,3,complete,
1998-13th-annual-funtastik-harrisburg-usa,pro_golf,Pro Golf,golf,singles,4,complete,
1998-13th-annual-funtastik-harrisburg-usa,team_freestyle,Team Freestyle,freestyle,team,5,complete,
1998-13th-annual-funtastik-harrisburg-usa,intermediate_net,Intermediate Net,net,singles,6,complete,
1998-13th-annual-funtastik-harrisburg-usa,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,7,complete,
1998-13th-annual-funtastik-harrisburg-usa,novice_net,Novice Net,net,singles,8,complete,
1998-13th-annual-funtastik-harrisburg-usa,novice_doubles_net,Novice Doubles Net,net,doubles,9,complete,
1998-13th-annual-funtastik-harrisburg-usa,amateur_freestyle,Amateur Freestyle,freestyle,singles,10,complete,
1998-13th-annual-funtastik-harrisburg-usa,amateur_golf,Amateur Golf,golf,singles,11,complete,
1998-13th-annual-funtastik-harrisburg-usa,mixed_net,Mixed Net,net,singles,12,complete,
1998-open-mercer-island-usa,unknown,Unknown,net,singles,1,complete,
1998-open-mercer-island-usa,open_singles_footbag_net,Open Singles Footbag Net,net,singles,2,complete,
1998-open-mercer-island-usa,open_doubles_footbag_net,Open Doubles Footbag Net,net,doubles,3,complete,
1998-open-mercer-island-usa,womens_singles_footbag_net,Women's Singles Footbag Net,net,singles,4,complete,
1998-open-mercer-island-usa,mixed_doubles_footbag_net,Mixed Doubles Footbag Net,net,doubles,5,complete,
1998-open-mercer-island-usa,advanced_singles_footbag_net,Advanced Singles Footbag Net,net,singles,6,complete,
1998-open-mercer-island-usa,advanced_doubles_footbag_net,Advanced Doubles Footbag Net,net,doubles,7,complete,
1998-open-mercer-island-usa,novice_singles_footbag_net,Novice Singles Footbag Net,net,singles,8,complete,
1998-open-mercer-island-usa,novice_doubles_footbag_net,Novice Doubles Footbag Net,net,doubles,9,complete,
1998-open-mercer-island-usa,open_footbag_golf,Open Footbag Golf,golf,singles,10,complete,
1998-open-mercer-island-usa,open_5_minute_timed_footbag_consecutive,Open 5 Minute Timed Footbag Consecutive,sideline,singles,11,complete,
1998-open-mercer-island-usa,advanced_5_minute_timed_footbag_consecutive,Advanced 5 Minute Timed Footbag Consecutive,sideline,singles,12,complete,
1998-open-mercer-island-usa,novice_5_minute_timed_footbag_consecutive,Novice 5 Minute Timed Footbag Consecutive,sideline,singles,13,complete,
1998-open-salem-usa,draw_partners_net,Draw Partners Net,net,singles,1,complete,
1998-open-salem-usa,unsanctioned_late_night_fire_bag_net,Unsanctioned Late-Night Fire-Bag Net,net,singles,2,complete,
1998-open-salem-usa,womens_champagne_golf,Women's Champagne Golf,golf,singles,3,complete,
1998-open-salem-usa,juggle_golf,Juggle Golf,golf,singles,4,partial,
1998-championships-richardson-usa,open_freestyle,Open Freestyle,freestyle,singles,1,complete,
1998-championships-richardson-usa,intermediate_freestyle,Intermediate Freestyle,freestyle,singles,2,complete,
1998-championships-richardson-usa,open_singles_net,Open Singles Net,net,singles,3,complete,
1998-championships-richardson-usa,womens_singles_net,Women's Singles Net,net,singles,4,complete,
1998-championships-richardson-usa,intermediate_singles_net,Intermediate Singles Net,net,singles,5,complete,
1998-championships-richardson-usa,open_doubles_net,Open Doubles Net,net,doubles,6,complete,
1998-championships-richardson-usa,mixed_doubles_net,Mixed Doubles Net,net,doubles,7,complete,
1998-championships-richardson-usa,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,8,complete,
1998-championships-richardson-usa,open_golf,Open Golf,golf,singles,9,complete,
1998-championships-richardson-usa,womens_golf,Women's Golf,golf,singles,10,complete,
1998-championships-richardson-usa,intermediate_golf,Intermediate Golf,golf,singles,11,complete,
1998-championships-richardson-usa,open_timed_consecutives,Open Timed Consecutives,sideline,singles,12,complete,
1998-championships-richardson-usa,intermediate_timed_consecutives,Intermediate Timed Consecutives,sideline,singles,13,complete,
1998-worlds-montreal-canada,open_singles_footbag_net,Open Singles Footbag Net,net,singles,1,complete,
1998-worlds-montreal-canada,mens_open_doubles_footbag_net,Men's Open Doubles Footbag Net,net,doubles,2,complete,
1998-worlds-montreal-canada,open_mixed_doubles_footbag_net,Open Mixed Doubles Footbag Net,net,doubles,3,complete,
1998-worlds-montreal-canada,open_singles_freestyle,Open Singles Freestyle,freestyle,singles,4,complete,
1998-worlds-montreal-canada,open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,5,complete,
1998-worlds-montreal-canada,open_mixed_doubles_freestyle,Open Mixed Doubles Freestyle,freestyle,doubles,6,complete,
1998-worlds-montreal-canada,open_doubles_5_minute_timed_consecutives,Open Doubles 5-Minute Timed Consecutives,sideline,doubles,7,complete,
1998-worlds-montreal-canada,open_doubles_distance_one_pass,Open Doubles Distance One-Pass,sideline,doubles,8,complete,
1998-worlds-montreal-canada,womens_open_singles_footbag_net,Women's Open Singles Footbag Net,net,singles,9,complete,
1998-worlds-montreal-canada,womens_open_doubles_footbag_net,Women's Open Doubles Footbag Net,net,doubles,10,complete,
1998-worlds-montreal-canada,womens_open_singles_freestyle,Women's Open Singles Freestyle,freestyle,singles,11,complete,
1998-worlds-montreal-canada,womens_open_doubles_freestyle,Women's Open Doubles Freestyle,freestyle,doubles,12,complete,
1998-worlds-montreal-canada,womens_open_doubles_distance_one_pass,Women's Open Doubles Distance One-Pass,sideline,doubles,13,complete,
1998-worlds-montreal-canada,womens_open_5_minute_timed_consecutives,Women's Open 5-Minute Timed Consecutives,sideline,singles,14,complete,
1998-worlds-montreal-canada,intermediate_singles_footbag_net,Intermediate Singles Footbag Net,net,singles,15,complete,
1998-worlds-montreal-canada,womens_intermediate_singles_footbag_net,Women's Intermediate Singles Footbag Net,net,singles,16,complete,
1998-worlds-montreal-canada,intermediate_doubles_footbag_net,Intermediate Doubles Footbag Net,net,doubles,17,complete,
1998-worlds-montreal-canada,intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,18,complete,
1998-worlds-montreal-canada,mens_individual_overall,Men's Individual Overall,overall,singles,19,complete,
1998-worlds-montreal-canada,womens_individual_overall,Women's Individual Overall,overall,singles,20,complete,
1998-1998-winter-windchill-montreal-canada,open_singles_net,Open Singles Net,net,singles,1,complete,
1998-1998-winter-windchill-montreal-canada,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
1998-1998-winter-windchill-montreal-canada,intermediate_singles_net,Intermediate Singles Net,net,singles,3,complete,
1998-1998-winter-windchill-montreal-canada,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,4,complete,
1998-championships-scottsdale-usa,open_singles,Open Singles,net,singles,1,partial,
1998-championships-scottsdale-usa,open_doubles,Open Doubles,net,doubles,2,complete,
1998-championships-scottsdale-usa,open_mixed_doubles,Open Mixed Doubles,net,doubles,3,complete,
1998-championships-scottsdale-usa,womens_singles,Women's Singles,net,singles,4,complete,
1998-championships-scottsdale-usa,womens_doubles,Women's Doubles,net,doubles,5,complete,
1998-championships-scottsdale-usa,intermediate_singles,Intermediate Singles,net,singles,6,complete,
1998-championships-scottsdale-usa,novice_singles,Novice Singles,net,singles,7,complete,
1998-open-helsinki-finland,intermediate_freestyle,Intermediate Freestyle,freestyle,singles,1,complete,
1998-open-helsinki-finland,intermediate_singles_net,Intermediate Singles Net,net,singles,2,complete,
1998-open-helsinki-finland,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,3,complete,
1998-open-helsinki-finland,pro_freestyle,Pro Freestyle,freestyle,singles,4,complete,
1998-open-helsinki-finland,pro_singles_net,Pro Singles Net,net,singles,5,complete,
1998-open-helsinki-finland,pro_doubles_net,Pro Doubles Net,net,doubles,6,complete,
1998-open-wichita-usa,unknown,Unknown,golf,singles,1,complete,
1998-open-wichita-usa,intermediate,Intermediate,golf,singles,2,partial,
1998-open-wichita-usa,pro,Pro,golf,singles,3,complete,
1998-open-wichita-usa,doubles_consecutive,Doubles Consecutive,sideline,doubles,4,complete,
1998-open-wichita-usa,novice,Novice,golf,singles,5,complete,
1998-open-malta-usa,open_footbag_golf,Open Footbag Golf,golf,singles,1,complete,
1998-open-malta-usa,intermediate_footbag_golf,Intermediate Footbag Golf,golf,singles,2,complete,
1998-open-malta-usa,novice_footbag_golf,Novice Footbag Golf,golf,singles,3,complete,
1998-open-malta-usa,open_singles_footbag_net,Open Singles Footbag Net,net,singles,4,complete,
1998-open-malta-usa,open_doubles_footbag_net,Open Doubles Footbag Net,net,doubles,5,complete,
1998-open-malta-usa,intermediate_footbag_freestyle,Intermediate Footbag Freestyle,freestyle,singles,6,complete,
1998-open-malta-usa,open_footbag_freestyle,Open Footbag Freestyle,freestyle,singles,7,complete,
1998-championships-hermosa-beach-usa,unknown,Unknown,unknown,singles,1,complete,
1998-championships-hermosa-beach-usa,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
1998-championships-hermosa-beach-usa,mixed_doubles_net,Mixed Doubles Net,net,doubles,3,complete,
1998-championships-hermosa-beach-usa,open_singles_freestyle,Open Singles Freestyle,freestyle,singles,4,complete,
1998-championships-hermosa-beach-usa,intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,5,complete,
1998-championships-hermosa-beach-usa,45_second_shred,45-Second Shred,freestyle,singles,6,complete,
1998-1st-annual-fighting-champaign-usa,open_singles,Open Singles,net,singles,1,complete,
1998-1st-annual-fighting-champaign-usa,open_doubles,Open Doubles,net,doubles,2,complete,
1998-1st-annual-fighting-champaign-usa,open_freestyle,Open Freestyle,freestyle,singles,3,complete,
1998-1st-annual-fighting-champaign-usa,amateur_singles_net,Amateur Singles Net,net,singles,4,complete,
1998-1st-annual-fighting-champaign-usa,amateur_doubles_net,Amateur Doubles Net,net,doubles,5,complete,
1998-1st-annual-fighting-champaign-usa,amateur_freestyle,Amateur Freestyle,freestyle,singles,6,complete,
1998-3rd-annual-chaos-carbondale-usa,open_freestyle,Open Freestyle,freestyle,singles,1,complete,
1998-3rd-annual-chaos-carbondale-usa,open_singles_net,Open Singles Net,net,singles,2,complete,
1998-3rd-annual-chaos-carbondale-usa,open_doubles_net,Open Doubles Net,net,doubles,3,complete,
1998-3rd-annual-chaos-carbondale-usa,intermediate_freestyle,Intermediate Freestyle,freestyle,singles,4,complete,
1998-3rd-annual-chaos-carbondale-usa,intermediate_singles_net,Intermediate Singles Net,net,singles,5,complete,
1998-3rd-annual-chaos-carbondale-usa,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,6,complete,
1998-open-portland-usa,open_singles_net_16_entrants,Open Singles Net 16 Entrants,net,singles,1,mostly_complete,
1998-open-portland-usa,open_doubles_net_12_teams,Open Doubles Net 12 Teams,net,doubles,2,mostly_complete,
1998-open-portland-usa,women_s_singles_net_9_entrants,Womenìs Singles Net 9 Entrants,net,singles,3,,
1998-open-portland-usa,womens_doubles_net,Womens Doubles Net,net,doubles,4,complete,
1998-open-portland-usa,intermediate_doubles_net_6_entrants,Intermediate Doubles Net 6 Entrants,net,doubles,5,complete,
1998-open-portland-usa,intermediate_singles_net_10_entrants,Intermediate Singles Net 10 Entrants,net,singles,6,complete,
1998-open-portland-usa,mixed_doubles_net_12_teams,Mixed Doubles Net 12 Teams,net,doubles,7,complete,
1998-open-portland-usa,beginner_singles_net_saturday_11_entrants,Beginner Singles Net (Saturday) 11 Entrants,net,singles,8,complete,
1998-open-portland-usa,beginner_doubles_net_sunday_6_teams,Beginner Doubles Net (Sunday) 6 Teams,net,doubles,9,complete,
1998-championships-palo-alto-usa,womens_open_singles_net,Women's Open Singles Net,net,singles,1,complete,
1998-championships-palo-alto-usa,womens_open_doubles_net,Women's Open Doubles Net,net,doubles,2,complete,
1998-championships-palo-alto-usa,open_singles_net,Open Singles Net,net,singles,3,partial,
1998-championships-palo-alto-usa,open_doubles_net,Open Doubles Net,net,doubles,4,partial,
1998-championships-palo-alto-usa,open_mixed_doubles_net_15_teams,Open Mixed Doubles Net (15 Teams),net,doubles,5,complete,
1998-championships-palo-alto-usa,open_mixed_doubles_net,Open Mixed Doubles Net,net,doubles,6,partial,
1998-championships-palo-alto-usa,womens_intermediate_singles_net_6_competitors,Women's Intermediate Singles Net (6 Competitors),net,singles,7,complete,
1998-championships-palo-alto-usa,womens_intermediate_singles_net,Women's Intermediate Singles Net,net,singles,8,complete,
1998-championships-palo-alto-usa,intermediate_singles_net,Intermediate Singles Net,net,singles,9,partial,
1998-championships-palo-alto-usa,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,10,partial,
1998-championships-palo-alto-usa,womens_open_singles_freestyle,Women's Open Singles Freestyle,freestyle,singles,11,complete,
1998-championships-palo-alto-usa,open_singles_freestyle,Open Singles Freestyle,freestyle,singles,12,complete,
1998-championships-palo-alto-usa,womens_open_doubles_freestyle,Women's Open Doubles Freestyle,freestyle,doubles,13,sparse,
1998-championships-palo-alto-usa,open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,14,partial,
1998-championships-palo-alto-usa,mixed_doubles_freestyle,Mixed Doubles Freestyle,freestyle,doubles,15,sparse,
1998-championships-palo-alto-usa,intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,16,complete,
1998-championships-palo-alto-usa,open_golf,Open Golf,golf,singles,17,complete,
1998-championships-palo-alto-usa,womens_golf,Women's Golf,golf,singles,18,complete,
1998-championships-palo-alto-usa,intermediate_golf,Intermediate Golf,golf,singles,19,complete,
1999-us-open-portland-usa,mixed_doubles_net_9_teams,Mixed Doubles Net 9 Teams,net,doubles,1,complete,
1999-us-open-portland-usa,open_singles_net_17_entrants,Open Singles Net 17 Entrants,net,singles,2,mostly_complete,
1999-us-open-portland-usa,open_doubles_net_10_teams,Open Doubles Net 10 Teams,net,doubles,3,complete,
1999-us-open-portland-usa,womens_singles_net,Women's Singles Net,net,singles,4,complete,
1999-us-open-portland-usa,womens_doubles_net,Womens Doubles Net,net,doubles,5,complete,
1999-us-open-portland-usa,intermediate_singles_footbag_net,Intermediate Singles Footbag Net,net,singles,6,complete,
